text,label
요즘은 수돗물에서 녹물이 나오는 아파트가 많대.,5
와이프가 원래 조경 이런 데 관심이 많아. 마당 있는 집으로 이사 가자고 한지 한참 됐어.,6
나는 자만추가 좋은데.,7
아니 괜찮아.,1
아이.. 그래도 교장선생님은 교장선생님이죠!,7
네. 아무렇지 않은… ‘척’하죠.,6
….있잖아. 내가 이번에 성적이 올랐잖아.,2
영화? 좋아!,5
축하드려요. 이제 7주차 접어들었습니다,7
이제 슬슬 그럴 때가 되긴 했지. 어머니가 돌아가신지가 벌써…         삼십년이 되었구나. 나 스물 다섯에 돌아가셨으니까.,4
"형님, 우리 정기모임은 어디로 잡을까요?",1
그래?  요즘 운동 시작해서 그런가봐.,7
네. 쿠폰이라고 뭐 잔뜩 나왔는데. 제 개인정보를 넘겨야지만 쓸 수 있는 그런거더라고요.,6
네 저도 예전에 손목을 다쳐서 물리치료를 받았었어요,4
큐레이션이 좋아요.,1
옆동네 지하철역에서 누가 시설을 다 망가뜨려 놨대요. 그래서 이제 역 안에서 주무시면 안돼요.,6
네. 저는 핸드폰으로 노는게 더 재밌어요.,1
그래서 고백하셨어요?,7
" 아이구 착하네, 우리 경수.",7
그래서 내가 요즘 너무 귀신 이야기에 심취되어있나 했거든? 그래서 내가 제일 좋아하는 노래를 딱 틀었는데!,6
맞아! 가자!  ,1
몰라서 물어?,0
이제 초등학교 입학했어. 아주 말 안 들어 죽겠다.,6
상원…? 상원 꺼는 내가 드라이 한게 없는데?,2
싸가지 여전하구만.,6
영화관이 영어로 미가박스야? 요즘 애들은 영어를 너무 많이써.,6
그래그래 가보자. 육전 남아있으면 좋겠다. 할머니 육전 맛있는데.,7
"와 부럽다... 아씨, 우리 학교는 왜 다음 주 월요일에 개학하는 거야!",6
"헤, 그 사람이 누나를 몰라봤구나.",7
맨날 집에 있어?,5
그래? 여기는 분위기가 또 달라요. 잘 해.,6
아무 일도 아니었고만! 바람 피는 게 그렇게 쉽게 되는 일인줄 알아?  드라마에서나 그렇지.,2
우리 집에는 담배를 피는 사람이 없다고! 다들 담배 연기에 아주 예민해요,0
근데 나는… 이해하려고 하지 않으려고. 그냥 그 사람이 무슨 생각이었는지. 고민하는데에.. 내 시간을 낭비하고 싶지 않아.,6
어서오세요.,7
아저씨 실직할래?,6
그렇구나. 누나는 왜 사장이 안 됐어요? 사장이 더 좋은 거 아니에요?,5
 응. 내가 완전히 오해했었더라고.,7
"에휴, 다음부터는 대걸레질 한 곳 밟지 말고.   더러워지는 것도 더러워지는 건데 미끄러워서 너도 위험 하잖아.",1
네.,1
안 다쳤다니까. 할머니 왜 이렇게 걱정만 해? 나 괜찮아.,3
엄마 닮은 게 좋은데.,4
제가… 깜빡한 것 같습니다. 죄송합니다.,4
" 돈주고 사는 게 아니고, 진시황도 못 찾았던 전설의 묘약이야.",7
정말?,7
왜 니 집이야? 돈은 내가 보탰는데?,6
왜? 뭐 때문에 화가 났어?,5
"아씨, 들키면 안 되는데...",6
아마 작은 문제가 생겨서 그게 커지기 전에 미리 점검을 하려는 것 같습니다,2
너 사도세자 책 보는 거야?,5
사장님 불면증 있으시다더니. 그거 또 도지셨나보네요.,2
아... 새언니 통장으로 넣었네.,7
다행이네. 간호 해드리려면 경원씨가 잘 버텨야 돼.,1
진짜? 그때까지 짝은오빠랑 같이 썼어?,5
왜 가긴..? 너 진지하게 태권도 배워보겠다고 한거 아니야?,3
학교발전기금 때문에 연락 주신 거 맞으시죠?,7
그래. 그렇구나.,7
그럼! 당연하지!  VIP 중앙석에서 봤어!,7
"당연하지 이제 60대면, 옛날엔 노인이었어.",1
"지은아, 너 생일 선물 받은 것은 풀어 봤어?",1
"원래, 교통 사고는 후유증이 더 무서운 법이야.",0
응?,1
살해… 협박하세요? 미쳤네.,0
많이의 수준이 아니죠. 맨날 야근이었는데요?,4
기왕 사주려면 천 단위는 넘어가야지.        남자가 쩨쪠하게.,6
대추차?,5
그치… 운전 안 하는 사람들은 몰라. 운전이 얼마나 힘들고 피곤한 일인지..,2
그러네. 불쌍하네.,4
아 그랬구나.. 몰랐네. 그럼 그때 그 남자 친구는 어떻게 됐어?,1
너 그래도 아빠 한 번 만나봐야 되지 않겠어..?,1
 어디? 어디?,5
아니요! 아니요! 아니요! 괜찮습니다!,6
할머니 얘기 해줘.,1
"고모부는 그림을 못 그리는 데, 너는 그림을 잘 그려서 샘나나 보다.",6
화내실 줄 알았어요.,2
"야 내가 니 언닌데, 이 정도는 상관할 수 있는 거 아니야?",0
"그러니까. 고등학생 아들이 상주로 서있는데, 딱 우리 몰려다닐 때 나이에 그런 일을 당하고. 우리 애들 생각도 나더라.",4
성환아… 이러지 말자 진짜... 응? 제발…,4
시험 끝나면 우리 학교 축제 한 번 놀러와.,5
저 근데 아저씨.,7
"너 어른 앞에서 그렇게 한숨 쉬는거 아니야. 그거 되게 사회 생활할 때, 마이너스야!",6
초등학교 앞에서 장사하면서 이러시면 안되죠.,0
무슨… 나 다 컸어!,0
"내가 그 말도 했어. 우리 아들이 그러는데, 15일 이내에는 무조건 환불이 된다더라. 그랬는데 막 눈을 부라리면서, 그러면 그 기계값을 자기가 떠맡는 구조라면서 막 소리를 지르더라고.",3
"아, 네. 요즘엔 생리통 전용 약이 따로 나와요. 그걸 드려볼까요?",7
그래? 그러고 보니까 누나랑 그 작가랑 엄청 닮았다.,5
곧 고3이네. 헤어지지 말고 잘 사겨.,5
여행? 갑자기 웬 여행 타령이야?,5
오빠 어제 여자친구랑 있었지.,3
잠을 못 자요?,5
"글쎄 관리실 사람들끼리 싸움이 났는데, 누구 하나가 짤렸나봐.",6
어. 죽을거 같아.,1
이따가 3시 수업이요.,1
부모님 없으면 다른 보호자. 희진이 니가 지금 보호자가 누구로 되어있지?,5
하나가 이상하니까 다른게 다 수상해. 아주 못 미더워.,7
아 몰라. 암튼 나는 싫어.,0
"뭐라고?  야, 너 성공했다.",7
어떡해…,4
인도나…중국 정도? 한국은 또 만듦새가 뛰어나잖아.,5
아 네.,6
뭐든지 다 들어줄거야?,0
"그런 반지는 눈에 금방 띌 테니까, 왔던 길을 다시 한번 쭉 훑어봐.",6
"나도 도시락 싸왔는데, 이따가 정자에서 같이 먹을까?",7
알았어. 내일 딱 뚜껑 열어 보고 깜짝 놀라면서 맛있게 먹을게.,7
"근데 아진이가 막 딱 그만하라고 하지는 않고, 막 웃으면서 그만하라고 그래가지고 저는 아진이가 저랑 같이 장난 치는 줄 알았어요.",2
5분이나 늦었잖아…! 너 이렇게 5분 10분 늦는게 얼마나 잘못된 일 인줄 알아?,6
혹시 모르니까 둘 다 들고가 보자!,1
다 들었어 임마. 와… 너… 무서운 놈이다…,6
"그…래. 그래서, 가서 말 건거야?",7
그렇지! 요즘은 30대가 옛날 20대래,7
"그래 오랜만이다. 넌 옛날이나 지금이나 똑같이, 어쩜 연락 한 번 없니.",5
"누나 뒤에 있어. 짜샤.  자 됐지? 문제 해결! 힘내 힘내,",7
헐. 나빴어. 나 죽을 뻔 한 거 아니야?,6
뭔 소리야. 두 달 된 학원에 귀신이 왜 있어.,6
됐어. 그냥 아빠 말 믿어.,6
"명희씨. 아니, 제가 보고서 수정 건을 한 두번 말한 것도 아니고,  어쩜 매번 이렇게 가져와요.",0
얼마나 나오는데요?,1
그래? 그랬구나. 요즘에는 워낙에 글로벌 시대라어디든 한국 음식점이 있는 줄 알았는데.,5
나는 이십대잖아. 금붕어야? 니가 찍어 올렸잖아.,0
"그래, 할머니가 운전 하나부터 열까지 다 알려 줄게.",7
...애…애기가 입맛이 많이 고급지네….?,6
난 너무 마른 건 싫어.,6
왜?,5
공기 청정기 그게 얼마나 하는데?,6
엄마한테도 고맙지만 언니한테도 고맙지! 언니 아니었으면 안 늘어났을걸!,7
감사합니다. 과찬이십니다.,7
신기해. 나도 빨리 결혼하고 싶다. 나도 수트 입고 결혼식 하고 싶어!,1
그러면서도 항상 시켜주잖아.,7
뭐... 누가 말하느냐가 중요하긴 하지만요.,3
"진짜요? 어, 저는 그럼 마라탕이요.",7
네… 엄마한테 다 얘기했어요. 전 안 가요…,4
배추김치랑 무김치 정도 담그면 되려나?,5
" 할머니 저는요. 이해가 안 가는게 너무 많아요. 할머니가 괜찮은 것도 이해가 안 가고, 우리 엄마가 술먹다가 죽었다는 것도 이해가 안 가요. 모든 알콜 중독들이 죽는 건 아니잖아요 그죠? 증조할머니도 술 많이 드셨다면서요 그죠? 근데 우리 엄마는 왜 죽었을까요.",4
너 딱 보니까 어려보이는데 무슨 말 본새가 그러니?,0
"아이고, 혈압 위험한데. 잘 챙겨드려.",4
효도 했네.,7
같이 살아 온 세월이 벌써 40년 가까이 되어 가는데….,4
그건 엄마가 봐준거지~,7
맞아. 내 친구네도. 주식 잘 사서 부자 됐다가. 잘 못 사서 쪽박 차고... 쉽지 않은거야.,6
비밀이야. 점심시간에 도시락 뚜껑을 딱 열고 맞이하는 스릴이 있어야지.,7
아침에 나올 때. 한 번 씻고 저녁엔 안 씻고 잔대...,6
아휴 이게 진짜.,6
그 뭔 소리야 좀 그만해. 뭘 맨날 뭔 소리야.,6
뭘 몰라도 한참 모르네. 하루 이틀이지 그게. 게임은 그냥 하나의 예시고 지금까지 니가 혼자 누리던 시간들 공간들 규칙들 모든 게 다 없어진다고 보면 돼.,0
찌개가 좀 싱거웠어.,6
아 오늘 비가 와서 자전거를 못 타겠다..,6
"뭐…? 야. 아, 넌 뭐가 그렇게 맨날 잘났어?",0
그래도 내가 훨씬 더 힘들어. 그건 알지?,6
어 일어났어? 씻었어?,5
아니 진짜로. 나 매일이 스트레스야.,0
지금 나갈거거든?  오빠.,1
"가끔 이런 경우가 있어요. 콘돔도, 그게 100퍼센트 방지 되는게 아니라서.         가끔 불량품도 있고요…… 갑작스러우신가요?",1
꿈꾸는거 서포트 하는 것도 20대 초반까지지 너 올해 서른 넷이다 서른 넷.,0
"근데 술을 마시면 그렇게 행복해 보였어. 그래서 너희 엄마가 여기 있는 동안에 술도 사주고, 해장국도 끓여주고 그랬지.",5
저 공포 영화 좋아해요.,7
안돼. 그러지마!,5
아니.. 분위기 잡는 게 아니라요. 진짜 할 얘기 있다니까요.,2
"그렇구나. 씩씩하게 잘 기다리고, 지은이도 대단하네.",7
"근데 제가 아까 전에 진짜로 진짜 꺼, 꺼내 놨거든요. 짜장면 그릇이랑, 탕수육 그릇이랑 다요.",6
"신상 음료수 좀 갖다 놓으라고 했더니.. 학교가 어디냐는 둥, 부모님이 어딨냐는둥… 어리다고 너무 무시하시는거 아니에요?",3
그치? 나도 진수 얘기 듣고 나니까 괜히 걱정이 좀 생겼어.,2
"어, 지수야. 무슨 일이니?",5
 아 네.,7
나이 차이가 좀 나네.,5
땡! 할아버지는 어떻게 제대로 아는 게 하나도 없어?,6
그 사람이 할머니 언니에요?,5
외국계 생각하시는 구나.,5
저 과장님. 제가 좀 죄송한 말씀을 드려야할 것 같은데..,2
근데 안주는 비싸잖아.,4
"아, 두어 번… 경험이 많지는 않네요.",7
그냥... 귀찮아서요.,6
그래? 다행이네. 그 병원 의사가 엄청 유명한 사람이야.,1
나 무서운 거 못 본단 말이야. 아 연애란 정말 어렵군.,4
몰라. 볼트가 쌌나?,6
"언니, 그래서 독립 한거야?",4
지금은 바빠서 서로 얼굴 볼 시간도 없지.,6
소영이네 얘기 들었어? 그 집은 선거운동원 아르바이트 한다던데.,6
"어... 아줌마가 고등학생 아들을 키우는데, 학생들한테 궁금한 게 좀 있어서.",4
맞네? ...어떡하지?,2
강남?,0
뭐? 그럼 너 왜 소개 시켜줄라 한거야?,7
"네. 몸은 한국에 있지만,        외국에서 뛰어노는 것처럼 행복하라고 그렇게 지었어요.",7
그랬구나.. 할머니 진짜 멘탈이 대단하다.,5
"영배야, 너 지금 태블릿 가지고 있니?",6
우리 회사 제육 진짜 맛이 없어요. 나가서 먹읍시다 오늘. 뭐 안 먹는거나 좋아하는 거 있어요?,6
언니… 물냉면 육수가 몸에 안 좋대.,6
"안해주면, 고발이야.",6
" 고급 브랜드라 조금 비싸요.        꼬마 손님, 엄마랑 같이 안 왔어요? 엄마는 어디 계세요?",7
처음에 할 때 어때? 아파?,2
태권도? 갑자기 왜 태권도야?,5
"비가 그쳐야 뭐든 할텐데, 지금 우리가 할 수 있는게 없잖아.",0
강아지 키우고 싶지 않니?,7
나 다음 달부터 복싱 배우러 다닐 거야.,7
"그래, 고마워.",7
그래? 상윤이가 왜 그랬을까?,5
 후딱 정리하고 맥주 하러 가자. 내가 살게.,7
세례는 이전의 죄를 다 씻고 새로 태어나는 일입니다.,1
윷 맞거든?,0
어. 근데 진짜 발만 살포시 밞고 지나간거야.,6
아니 뭐 대놓고는 안그러는데… 그래도 뚱뚱한 애들은 대놓고 놀려,4
"2학년은 수학여행 갔고, 고3은 모의고사 대비 자습한다고 1학년만 특활 하는건데. 우리 부는 1학년이 너 혼자니까.",1
청소 한번 해봐. 진짜 기분 좋아.,7
국제중이니 뭐니 보낸다고. 학원도 엄청 보내고.,4
서울에선 못 사. 경기도로 가야지.,6
"그래. 딸아, 아버지는 방금 니가  아주 힘들지만 아주 올바른 길을 가고 있다는 것을 깨달았다. 쟁취하는 자가 승리하는 거야.",7
귤? 귤은 지금 안 나오는데. 겨울돼야 나오는데.,5
할머니 저 가끔은 꼭 뛰고 싶을 때가 있어요. 빨리 돌아다니고 싶기도 하고 급한 일도 생길 때도 있고.,4
"아 참, 제 정신도… 진료를 봐야 하는데 자꾸 딴 소리 했네요.",7
가져가. 아줌마가 오해해서 미안하니까 공짜로 하나 줄게.,4
왜 그래? 이번주 번호 뭔데?,5
그래. 나만해도 하루에 커피를 네 잔 다섯 잔은 마시는 걸?,7
"아, 머리 아파.",6
제가 주물러도 별로 안 시원하다고… 그냥 파스 붙이시던데요..,1
"아 이거 다름 아니라, 제가 반찬 좀 했는데 드시라구요. ",7
" 걔 얘기할 때, 불안하긴 했는데.",6
"아 맞다! 야, 그거 바꿔야 돼.",5
응.,1
아.. 짜증나!,0
은신무역이요. 교수님이 추천해주신 기업이라고 제가 그 때 말씀드렸었잖아요.,6
 아.. 그러시구나. 뭐 불편한 건 없으시다니 다행이네요.,4
여기 데려와줘서 고마워. 괜히 나 때문에 온 거잖아.,7
아니 그거는 아주머니 사정이고요. 저는 불편하다고요.,3
좋겠다. 우리는 학교 가면 애들이 서로 뒷담 까는 것 밖에 안 하는 데.,6
우리 아파트는 녹물이 괜찮나? 이 아파트도 이제 20년이 넘었는데..괜찮은지 걱정이네..,4
네. 왜요 아빠,1
버스타고 온거 봤는데.  2천원 빼드려요?,6
"아이, 얘가 왜 이래? 엄마가 이상한 요구 하는 것도 아니고. 그리고 이게 지금 휴지로 되겠니? 물티슈 정도는 있어야지.",6
응 그래 효진아.,1
그냥… 미안하니까… 너무…,4
"뭐라고? 너 또 옛날 말 쓰면서 잘난 척 하는데, 그래봤자 나한테 그냥 어린 조카일 뿐이야.",6
"아니, 그렇다고 콩깍지가 씌이기 전부터 본모습을 다 보여주면 되겠습니까? 양파처럼 한겹 한겹 매력을 보여줘야지.",6
파스타 좋아해?,7
팀장님이 종종 확인 하시니까 빼먹지 않게 조심하세요.,1
나 너무 학교 가기 무섭고 힘들어.,6
혜민이는 아직 쑥쑥 커야 되니까 그렇지~ 할머니랑 엄마 아빠는 이제 다 커서 일찍 안 자도 돼.,7
또 뭐 샀는데? 너는 돈도 못 버는 애가 씀씀이가 왜 이렇게 커?,5
일행이 있으신지요?,2
"그래 언니. 우리도 건강할 때 얼른 다녀야지, 이제 누구 하나 무릎 나가봐. 가고 싶어도 못 가요.",7
고마워.,1
형들도 지금 만족 중인 거 같던데. 어떡할꺼?,2
어우 욕심도 많으십니다. 이미 집 있으시잖아요.,6
어. 돌돌 말아서 코만 남기고 덮어 주잖아.,7
나야 늘 비슷하지 뭐. 넌 잘 지냈어?,5
너 이렇게 떼쓸거야?,0
내가 너…그러라고 국제학교 보냈니? 애들 사는 명품 따라사라고? 우리 그럴 형편 안 되는 거 알잖아.,6
한 5년은 보고 준비해야지. 인테리어부터 싹. 내가 다 할거야.,1
