,label,text
406,4,네…
407,7,그래. 잘했네.  민호가 조카들 중에 제일 잘 하는 거 같다!
408,7,맞아! 나도 그런데..! 그렇게 생각하면 안되는건데…
409,6,아빠는 대학원 갔으니까 그렇지 나는 직장인인데 어떻게 그래요
410,0,"너, 강아지 데려오면 너가 똥 다 치우고, 먹이도 제때주고, 산책도 매일 시켜 준다고 했어, 안했어?"
411,5,어디보자… 이거 말이지?
412,6,아… 그거는 너무 야한 것 같아서요. 좀 더 단정한 종류가 있을까요?
413,2,덕형이 올 해 초에 교통사고 나서 상 치뤘잖아.
414,7,"당신의 바다와 같은 내리사랑… 너무 강렬해서, 나 못 버틸 것 같아."
415,6,몇 개나 써야 되는데? 숙제가 몇 개였는데?
416,6,근데… 덕진이는 요새 바둑만 둬요.
417,5,엄마 진짜 괜찮아? 내가 약 사다줄까?
418,5," 우리가 이룩한 문명은 실로 대단하지만, 사실 우리의 뇌는 원시인의 그것과 크게 달라지지 않았다지?"
419,6,너 그래서 돈은 다 어디에 썼냐?
420,1,왜?
421,5,그렇게하면 그렇게 맛있다고?
422,0,"제가 처음부터 분명하게 말씀 드렸잖아요. 희찬이 땅콩 알레르기 있다, 그러니까 제대로 신경 좀 써 달라."
423,6,인사 잘 했잖아요. 예의는 무슨 예의…
424,2,많이 아프면 병원에 가야지. 니 엄마 병원에 가자.
425,5,그런데?
426,0, 아줌마가 그냥 연체료만 받았어도 이런 일 없었잖아요!
427,6,몰라~ 이제 안 봐줄거야~
428,6,에휴. 미치겠다 진짜.
429,4,다들 사는게 쉽지 않구나…
430,6,나도 푸들 키워 보고 싶어. 형이 엄마나 아빠한테 한번 물어봐 주면 안 돼?
431,5,태몽이 뭔데?
432,2,다음부터는 숙제 잘 해와야겠지?
433,1,저녁은 먹었어요?
434,3,무서운게 왜 싫어? 너 태권도 배우는 녀석이 그게 무슨 소리야?
435,1, 어딨지~~?
436,7,정말. 꼭 오래오래 글을 써주세요.        저같은 독자들을 위해서요.
437,1, 그래서 그 짤짤이는 어떻게 됐냐고요.
438,6,"왜, 화장하는 게 안 좋은 것도 아니잖아."
439,2, 아니. 엄마한테 하루만 쉰다고 하면 되지.
440,4,"아. 알았어.  자, 여기."
441,7,"응, 내가 고기 사다 놓을게."
442,6,싫을리가 있어? 아빠도 좋지.
443,1,네. 그래서 민지 점심시간 내내 울었어요.
444,1,글쎄. 엄마 오늘 일이 늦게 끝나시나봐.
445,1, 이렇게요. 저는 항상 자동 응모만 해서.
446,6,말이 너무 심하다 의 줄임말.
447,7,"그런건 아닌데, 그냥 애가 풍기는 분위기가 좀 그랬나봐."
448,6,응. 이게 대형 폐기물 업체 번호거든?
449,7," 꺄악! 대박,대박. 완전 대박! 그래서요?"
450,5,뭐? 엄마 생일? 미쳤는데...형 일등인데!?
451,7,네~ 오늘 하루도
452,0, 아 진짜 짜증나게 진짜. 가뜩이나 오늘 일진도 안 좋은데.
453,4,얌전한 고양이가 뭐래더니. 여태까지 속 한번 안썪인 사람인데….  이렇게 크게 뒤통수를 맞을 줄 알았니….
454,1,그래서 내가 요즘은 우리 동네를 죽치고 앉아서 어디에 유동인구가 많은지 분석하고 있다니까.
455,2,"현수랑 노는 게 재미 없는 건 알겠는데, 학교에서 현수한테 혹시 나쁜 짓 했니?"
456,0,뭐? 내가 가만 안둘테니까 어딘지 말해.
457,7,형 드시고 싶은 거 말씀만 하세요. 다 쏘겠습니다.
458,5,왜? 사랑 안 해?
459,5, 아! 이거지? 이거 누르면 되지?
460,7,잘 때 입는 옷이 얼마나 중요한데 그래?
461,6,엄마~ 어떻게 신경을 안 써요 .
462,7,진짜로. 내가 가는 한의원 알려줄까? 너도 한 번 먹어봐.
463,6,너… 훼손 맞춤법도 모르지?
464,5,단...?
465,5,뭐?
466,2,"그래도! 좀비나오는 데서는 좀 무서웠어. 근데… 그것 보다, 앞에 붙은 공포영화 광고가 진짜 너무 무서웠어."
467,5,"아.. 그래..? 너 요즘 안 행복해..? 학교 다니고, 친구들이랑 노는거 안 재밌어?"
468,3,내 집이야. 니가 나가.
469,6,아아아아. 그게 뭐야. 장난치지 말고.
470,3,10대라고 1년 있다가 바로 사회에 나왔대요.
471,2,"근데 할아버지, 그 도자기.. 할머니가 진짜 아끼던 거래요… 할머니 막 울었어요."
472,2,어! 할머니 어떻게 알았어?
473,6,그럼 선배가 그냥 하시면 되겠네요.
474,4,참치.
475,1,할머니가 증조할머니 미싱 들고 서울로 튀었잖아.
476,5,"어머 어머, 선산 판 건 어떻게 아셨어요?"
477,6,한창 때네.. 우리 옛날에는 서른 둘이면 애가 둘씩 있고 그랬는데.
478,4,그냥. 잘 안 맞는 거 같애.
479,4,"그래? 오, 완전 로컬만 알 수 있는 핵심 정보네. 너, 그거 카메라에 대고 한번 더 말해줄 수 있어?"
480,0,의리지 엄마 아빠를 봐.
481,6,겨울에는 혹한… 여름에는 폭염… 이놈의 대한민국…
482,3,거짓말하지 마세요. 9공 준비 중이시잖아요. 파워 에듀 다니시죠? 새벽반.
483,7,저기 학생.
484,6,그 정도야?
485,6,하나만 하는 법이 없구나… 하나만 하는 법이 없어. 선배 왜 이렇게 사람이 평평해졌어요?
486,5,뭐? 무슨 귀신 씨나락 까먹는 소리야.
487,7,"아, 이번에 변호사 됐다는?"
488,6,"알았어 알았어. 일단 기사 불렀으니까, 반나절만 좀 참어."
489,5,배달대행업체서 오신 거 아니에요?
490,0,무슨 헛소리야 이 자식이.
491,7,올 해 고3이요.
492,3,"말이 쉽다, 쉬워!"
493,5,그래요?
494,1,"마지막 학기는 취업 준비하면서, 초과 학기로 다니려고요.         학점은 적게 들을려고요. 요즘은 많이들 그렇게 해요."
495,2,다음 주 화요일까지였던 것 같아요.
496,7,"그럼 요거, 문제 다섯 개만 얼른 풀어볼까?"
497,7,응. 이제 이번 주 중으로 사표 수리만 되면 끝이야.
498,5,진짜???
499,7,알았어 알았어. 다 이해해.
500,1,나는 청소기 사드리려고. 엄마가 맨날 노래 부르던 거.
501,6,"너 지금 핸드폰 산다고 알아보고, 고민하고, 뜯어본 시간만 해도 족히 50시간은 될 거 같아."
502,4,"그냥… 애들한테 미안하지. 지들도 학교 가보면, 친구들이랑 지들이랑 사는 게 다르니까."
503,1, 가자. 가자. 가자.
504,7,멋지지? 아빠가 한다면 하는 사람이야.
505,2,아니… 그것 때문이 아니라.
506,6,근데 진짜… 솔직히 5분이 적은 시간이긴 하잖아요..
507,6,유난떨기는…
508,3,이거 보세요... 이게 제가 학교가 싫은 이유 중 하나에요.
509,0,아.. 그러니까요. 이번엔 제가 두 세번 다시 확인하려고 해요.
510,0,그럼 뭔데? 난 니가 하는 말을 이해할 수가 없어. 그럼 어떤 맥락에서 화를 내야 되는건데?
511,7,괜찮네요.
512,1,아 네. 외숙모. 엄마 거실에 계세요?
513,4,자꾸만 트름 안 나오고 싶은데 트름이 자꾸만 나와요. 그리고 여기 배를 콕콕 찌르는 것 같은 느낌이 들어요.
514,5,네? 저 아무 짓도 안 했는데요...
515,2,네? 아니요. 요즘 바빠서…
516,0,말 좀 이쁘게 해라. 여자애가 입이 걸어서..
517,0,멀쩡한 변기를 왜 바꿔?
518,6,너 지금 결혼했다고 유세떠냐?
519,6,어차피 뒈져도 안 아까운 인생이여.
520,2,소현이가 어제 청소하고 집에 가는 길에... 귀신 소리를 들었대!
521,6,꼬마. 꼬마가 맨날 창밖으로 나를 쳐다보더라.
522,6,티비 보세요 그럼
523,4,그래서 제가 진지하게 부모님께 자퇴를 말 해보려고 하고 있거든요.
524,1,그래… 아니 요즘엔 또 뭐 택시 말고 다른 것들이 많이 나와서 말이야.
525,0,근데 내가 왜 걔 때문에 청소를 해야 돼.
526,7,그런가봐. 근데 이런거 처음이라 기분 진짜 이상해.
527,5,진짜요?
528,5,그냥 할머니 살 냄새가 있어. 근데 그 냄새가 할아버지한테도 나.
529,0,무슨 부탁인데?
530,6,왜요.
531,6,응. 진짜 너무 별로야 완전 비호감.
532,6,화상아. 6년을 찢어졌다 붙었다 반복하고도 또 보고 싶냐?
533,5,아니긴 뭐가 아니야. 눈이 빨간데? 울었어?
534,7," 잘 생기긴 했지, 우리 기철이가."
535,6,구라치네.
536,4,그동안 엄마한테 공무원 준비한다고 하고… 단편소설을 3편이나 써서 그걸 다 냈는데… 모든 신문사에서 다 떨어졌어….
537,7,잘 됐네! 앞으로 안 괴롭힌대?
538,0,그냥 문화센터에서 수영이나 나가는 거지 뭐.
539,6,"그래. 마감 끝나고 나서 정산을 하는데, 현금통에 돈이 자꾸 비는 거야. 꾸준히 한 5만원씩."
540,5,우와~! 진짜야?
541,7,피융! 피융! 앞에 있는 목표물 설정! 조준! 발사! 피융! 피융!
542,6,너 몇 살이야?
543,7,지금 이 순간이라고 하면 지루한 천국이요. 그냥 여기에 이렇게 앉아있는 게 좋아서? 지금 시간이 멈춰도 좋을 것 같아요. 해는 따뜻한데 덥지는 않고. 최고네요.
544,1,저녁 뭐 먹고 싶은 거 있어? 해줄게.
545,2, 네…
546,5,나 나갈건데? 간식 안 먹어.
547,6,"소송? 아이구.. 마음대로  해, 마음대로."
548,1,혹시 방금 화장실에 있다 나온거야?
549,1,새 연재 시작했다며.
550,6,했지.
551,1,그럼. 뭐 먹어?
552,1,나는 딱히 잘 모르겠는데?
553,1,누나는 결혼 생각 없어?
554,0,그럼 치킨만 사와.
555,5,설마 중국 아이돌이면 그...
556,6,…손목 낫는 동안에는!
557,5,세상에나… 진짜예요?
558,7,대성이형이 이상하다는 거지. 일반적인 초등학생의 행동이 아니잖아.
559,5,780만원? 그렇게 많이는 한 번에 못줄 것 같은데.
560,0,그런게 어딨어 나 엄마 보러 갈거야!
561,7,엄마. 가장 가까운 사람일 수록 한 번 더 의심해보란 말이 있어.
562,4,모르겠어요.
563,6,내가 좋아서 주는 거여. 내가 좋아서.
564,6,그럼 면허도 없는 사람한테 왜 물어봤어?
565,6,그러게 말이다. 세상에 쉬운 게 하나 없다. 그래도 학부때까지는 공부가 재밌다고 생각했는데 대학원 오니까 생각이 바뀌네. 포스트 닥터까지 하려고 했는데 그건 못하겠다 야.
566,7, 어? 아….. 그런가?
567,6,말 나온 김에 해야지. 안그러면 또 못 해.
568,5,그게 뭔데.
569,1,삼촌 있잖아.
570,7,엄마아빠가 출근하니까 지훈이도 출근하는거야?
571,1,아 예. 괜찮습니다. 숨 좀 돌리시고…
572,6,그게 뭐야. 결혼하고 싶은 사람 없어?
573,4,아니야.
574,3,꽃? 꽃을 먹어도 돼?
575,6,아무도 없는데 유리창이 두 개나 그냥 깨졌다고요? 너무 무섭네요…
576,6,"응, 계모임 하러 갔다."
577,2, 전학은 언제 가는데...?
578,0,공부 잘 하는 수진이는 다이어트 한다고 밥도 안 먹는데 전교 3등하더라.
579,1,그건 뭐 해 줄 말이 없다. 얼른 이사 가라.
580,5,그건 어디에서 팔아요?
581,5,어머~! 이예슬 아니에요?
582,7,"네, 아. 오늘 재학증명서랑 토익 성적표 가져왔는데, 이따 드릴게요."
583,1,응. 핸드폰 보지 말고 책 읽어야 된대.
584,4,나는 차 없잖아.
585,5,네…?
586,6,아니. 난 지겨워서 그것도 생각하고 싶지 않아.
587,7,너무 좋아. 오랜만에 맥주도 땡기고 밤새 수다 떨자. 솔직히 우리 하루는 있어야 돼.  잠깐 잠깐 만나는 걸로는 이야기를 다 못 끝낸다구.
588,0,뭘 신경을 써.. 신경 쓰고 있어!
589,7,왜? 보내주게?
590,1,왜요?
591,4,그게 설령 나한테 상처를 주는 일이라고 해도. 그게 너한테 필요한 일이라면 괜찮아.
592,0,"아, 몰라 아무튼 말해."
593,7, 콜콜콜.
594,5,그러면 형은 무슨 재미로 학교 다녀?
595,6,가만히 잘 둔 공책이.. 갑자기 어디로 없어져? 공책이 발이 달렸어 날개가 달렸어? 지연이가 잘 못 둔 거 아니야?
596,3,야 말도 안되는 소리 하지 마. 니가 평소에도 말도 안되는 소리 자주 하지만 그건 좀 심하다.
597,1,"그래? 외숙모가 요즘 그거 좋다는데, 다음에 나올 때 삼촌 몇 개 사다줄래? 돈 보내줄게."
598,7,좋~지. 슬슬 배가 고프네. 라면도 땡기는구만.
599,5,다른 것도 다 비번 바꿨냐?
600,2,혜민아. 오늘 할머니 친구들 만나고 들어오느라 늦게 들어올거 같은데 저녁 잘 챙겨 먹을 수 있어? 할머니가 가스렌지 위에 카레 해놨으니까 불 켜지 말고 좀 식었어도 그냥 먹어.
601,4,"일부러 들으려고 한 건 아닌데, 혹시 우는건가 싶어서… 혹시 여자친구랑 헤어졌나 싶고."
602,6,저도 사장님이 그런 분이실지는 몰랐습니다?
603,0,뭐 진상? 야. 너 장사 접고 싶어!?
604,5,한 박스나 먹어?!
605,1,근데 왜 사료사서 먹이까지 주면서 길냥이들을 돌보는 거야?
606,4,"내가 귀여워서, 나랑, 한시도 떨어질 수가 없대."
607,4, 으아아아아.
608,4,그럼 아빠 가지 말까?
609,6,할아버지는 학교 재밌으셨어요?
610,7,단어 좀 찾아보려고.
611,0,제가 사실… 죽이고 싶은 사람이 있어요.
612,1,엄마 어렸을 때 얘기요. 왜 엄마 엄청 똑똑했다고 했잖아요. 그 얘기 해주세요.
613,5, 어 선생님! 저 04학번 김철숩니다!
614,6,아니 짧아서 짧다고 하는게 문제야?
615,1,과자? 그거 거실에 돌아다니던 그 짭짤한 거 말하냐?
616,5, 역도부에 와서 뭐하게?
617,7,아까는 자기 전에 한 두잔씩 드시는 거라면서요.
618,4,그러니까. 하 모르겠다.
619,6, 원철이를 빼면 원규도 같이 빠져야 되는 거 아니야. 야. 원규가 내 고등학교 동창인데~ 내가 어떻게 그래. 난 못 해.
620,5,니가 할 수 있겠어? 해볼래?
621,6,"걔 안 아픈 거 반애들 다 알아요.  걔가 자기 입으로, 유럽여행 갔다왔다고 자랑하고 다녔어요."
622,0,아.. 저는 인격도 없고 부끄러움도 모르는 사람이에요? 그냥 학생이니까?
623,2,그럼 내가 수업 끝나고 병원에 데려다 줄 테니까 우선은 양호실 가 있어라.
624,2,"어머, 진짜 한 번 가봐야겠어요."
625,2,아.. 진짜 이거 중요한 일인데… 아저씨 그럼 저랑 약속 하나만 해주세요.
626,5,저 마지막으로 하나만 더 여쭙겠습니다.
627,6,했지.
628,7,창작 사진.
629,7,해장이 필요합니다. 마님.
630,6, 할아버지. 눈 좀 안 깜빡이면 안 돼요?
631,7, 네 저 쪽이요.
632,1," 그래서, 마포대교 난간에 올라섰을 때 기분은 어땠어? 죽고 싶다는 생각 말고 다른 감정은 느껴지지 않았어? 살아 있을 때 이루고 싶었던 소원이라든가, 보고 싶었던 사람이라든가..."
633,6,"그러게나 말이에요. 작년에도 노인분들, 선풍기만 트셨다가, 몇 분 돌아가셨잖아요."
634,4,야금야금 하는 거지.
635,6,"손님들 안 부르고, 가족들이랑 그냥 조촐하게 했어."
636,2,할아버지 그랬었구나…
637,6,안돼! 엄마한테 말하면 혼나 잖아.
638,7,너 아까 밥 먹었잖아. 공부는 좀 했어?
639,5,응? 왜 안돼? 엄마 나한테 뭐든지 줄 수 있다고 했잖아
640,5,보이스 피싱? 뭐라고 하길래?
641,0,언니는 나로 태어나라.
642,6,나쁘지 않지. 근데 돈은 별로 안 되는 것 같어.
643,6,집에 먹을 게 아-무 것도 없어. 너네 엄마한테 뭣 좀 사오라고 해.
644,3,놓고 가신 물건이 뭐에요? 제가 찾아다 드릴게요.
645,2,그야 나도 모르지. 얼마 전에 거기서 사람 하나 죽고나서 그런 것 같아.
646,6, 그 여자도 선생님 맘에 들었던거야.              기다리고 있었던 거지.              근데 남자가 바보같이 전번도 안 물어보니까  실수인 척 기회를 만든거라고요.
647,4,아들. 엄마 이것 좀 알려주면 안돼?
648,6,삼촌이 친한 친구 중에 심부름센터 하는 애가 있거든? 전화번호 알려줄까?
649,6,왜 엄마 시집살이 시켰어?
650,6,갑자기 무슨 말씀이세요?
651,7,그럼 중요한거지. 진정한 우정은 그렇게 쉽게 깨지는 게 아니야!
652,7,저도요. 근데 그걸 역전해버리네요. 진짜 역대급 경기였어요.
653,2,….저. 과자요.         죄송해요. 아저씨.
654,1,너 이거 진짜 꿀팁이야. 메모해놔. 말하면서 괜히 영어 많이 쓰는 남자들 있지? 그 인간들 다 지뢰야. 조심해야 돼.
655,1,어. 키랑 상관 없는데.
